ts,corr_90d_d1
2024-05-06 00:00:00+00:00,-0.06766400007986711
2024-05-07 00:00:00+00:00,-0.06675934121708156
2024-05-08 00:00:00+00:00,-0.07039880903174575
2024-05-09 00:00:00+00:00,-0.07051178125797782
2024-05-13 00:00:00+00:00,-0.06450723514800244
2024-05-14 00:00:00+00:00,-0.07447648554755903
2024-05-15 00:00:00+00:00,-0.07577729415339825
2024-05-16 00:00:00+00:00,-0.07448886607938678
2024-05-20 00:00:00+00:00,-0.06686242693715604
2024-05-21 00:00:00+00:00,-0.049781033150201666
2024-05-22 00:00:00+00:00,-0.04266734304818736
2024-05-23 00:00:00+00:00,-0.05010020820352246
2024-05-27 00:00:00+00:00,-0.05090471861472329
2024-05-28 00:00:00+00:00,-0.047437587564569825
2024-05-29 00:00:00+00:00,-0.05384801029339812
2024-05-30 00:00:00+00:00,-0.06297198408038183
2024-06-03 00:00:00+00:00,-0.06258640707217807
2024-06-04 00:00:00+00:00,-0.05060491380746886
2024-06-05 00:00:00+00:00,-0.04996296733446292
2024-06-06 00:00:00+00:00,-0.0547814941841291
2024-06-10 00:00:00+00:00,-0.05015665787130942
2024-06-11 00:00:00+00:00,-0.07650590810603905
2024-06-12 00:00:00+00:00,-0.07699201780901394
2024-06-13 00:00:00+00:00,-0.06894020640373663
2024-06-17 00:00:00+00:00,-0.0648910300899487
2024-06-18 00:00:00+00:00,-0.06253214684225072
2024-06-19 00:00:00+00:00,-0.06192373949265603
2024-06-20 00:00:00+00:00,-0.059048707250448446
2024-06-24 00:00:00+00:00,-0.060803216410443915
2024-06-25 00:00:00+00:00,-0.05871168527590193
2024-06-26 00:00:00+00:00,-0.041444496566305306
2024-06-27 00:00:00+00:00,-0.03520478764923313
2024-07-01 00:00:00+00:00,-0.03510638041315189
2024-07-02 00:00:00+00:00,-0.03829067447239735
2024-07-03 00:00:00+00:00,-0.03608931042270874
2024-07-04 00:00:00+00:00,-0.040374552300893866
2024-07-08 00:00:00+00:00,-0.048472060882670934
2024-07-09 00:00:00+00:00,-0.03209280194984638
2024-07-10 00:00:00+00:00,-0.0292505381639649
2024-07-11 00:00:00+00:00,-0.031029469547140167
2024-07-15 00:00:00+00:00,-0.020466118862105344
2024-07-16 00:00:00+00:00,-0.02005230939468918
2024-07-17 00:00:00+00:00,-0.017873346013912533
2024-07-18 00:00:00+00:00,0.002389551446325195
2024-07-22 00:00:00+00:00,0.005451471188148828
2024-07-23 00:00:00+00:00,0.01936121979340684
2024-07-24 00:00:00+00:00,0.022859809402240975
2024-07-25 00:00:00+00:00,0.022939220981541004
2024-07-29 00:00:00+00:00,0.030304086444634136
2024-07-30 00:00:00+00:00,0.02648954782757196
2024-07-31 00:00:00+00:00,0.04479431468746582
2024-08-01 00:00:00+00:00,0.02831626434131631
2024-08-05 00:00:00+00:00,0.036782866863462105
2024-08-06 00:00:00+00:00,0.001223316228725193
2024-08-07 00:00:00+00:00,-0.009310440688598431
2024-08-08 00:00:00+00:00,0.02514345637408442
2024-08-12 00:00:00+00:00,0.04396271225304742
2024-08-13 00:00:00+00:00,0.03608229565452479
2024-08-14 00:00:00+00:00,0.020399824150212943
2024-08-15 00:00:00+00:00,0.0025039688681753134
2024-08-19 00:00:00+00:00,0.001139258495060513
2024-08-20 00:00:00+00:00,0.004542567225056951
2024-08-21 00:00:00+00:00,-0.013570341872047097
2024-08-22 00:00:00+00:00,-0.015505341776806823
2024-08-26 00:00:00+00:00,0.018030555971376573
2024-08-27 00:00:00+00:00,0.03286371898666962
2024-08-28 00:00:00+00:00,0.026991411257501693
2024-08-29 00:00:00+00:00,0.0325424670729388
2024-09-02 00:00:00+00:00,-0.0017524427249545934
2024-09-03 00:00:00+00:00,0.00010919139055271441
2024-09-04 00:00:00+00:00,-0.006404702394090905
2024-09-05 00:00:00+00:00,0.02141991378008314
2024-09-09 00:00:00+00:00,0.03025465068551066
2024-09-10 00:00:00+00:00,0.01739514458500737
2024-09-11 00:00:00+00:00,0.014111210891709502
2024-09-12 00:00:00+00:00,0.0006064227810147023
2024-09-16 00:00:00+00:00,-0.007441339000680644
2024-09-17 00:00:00+00:00,-0.016503689575843725
2024-09-18 00:00:00+00:00,-0.003788256546745133
2024-09-19 00:00:00+00:00,-0.004203625824274403
2024-09-23 00:00:00+00:00,-0.010500720022428252
2024-09-24 00:00:00+00:00,0.002575659517307851
2024-09-25 00:00:00+00:00,-0.014664865531052113
2024-09-26 00:00:00+00:00,-0.021615747003059956
2024-09-30 00:00:00+00:00,0.005783490372117282
2024-10-01 00:00:00+00:00,0.003798548280039302
2024-10-02 00:00:00+00:00,0.014944011933988645
2024-10-03 00:00:00+00:00,0.013651898817078798
2024-10-07 00:00:00+00:00,0.028977747936764886
2024-10-08 00:00:00+00:00,0.023926257715037577
2024-10-09 00:00:00+00:00,0.025859483696773676
2024-10-10 00:00:00+00:00,0.024803008627673234
2024-10-14 00:00:00+00:00,0.006135239193954421
2024-10-15 00:00:00+00:00,0.008537797863792577
2024-10-16 00:00:00+00:00,0.0035546449494621825
2024-10-17 00:00:00+00:00,0.013970548589301595
2024-10-21 00:00:00+00:00,0.02865345554718474
2024-10-22 00:00:00+00:00,0.029148985900227728
2024-10-23 00:00:00+00:00,0.023402956812444777
2024-10-24 00:00:00+00:00,0.018948108957415947
2024-10-28 00:00:00+00:00,0.016061609919160516
2024-10-29 00:00:00+00:00,0.009295714647205916
2024-10-30 00:00:00+00:00,0.014616547946330933
2024-10-31 00:00:00+00:00,0.0027277055600172786
2024-11-04 00:00:00+00:00,-0.0069465044094568565
2024-11-05 00:00:00+00:00,0.01379176258795402
2024-11-06 00:00:00+00:00,0.03554230662431641
2024-11-07 00:00:00+00:00,0.02476655694531302
2024-11-11 00:00:00+00:00,0.010474724419200556
2024-11-12 00:00:00+00:00,0.009911549261981593
2024-11-13 00:00:00+00:00,0.0015390673089745344
2024-11-14 00:00:00+00:00,0.0332240830193175
2024-11-18 00:00:00+00:00,0.03426846827237871
2024-11-19 00:00:00+00:00,0.0336816851782251
2024-11-20 00:00:00+00:00,0.03735378901832799
2024-11-21 00:00:00+00:00,0.042153345198386434
2024-11-25 00:00:00+00:00,0.03113841117034363
2024-11-26 00:00:00+00:00,0.033454811248074146
2024-11-27 00:00:00+00:00,0.043145852128579194
2024-11-28 00:00:00+00:00,0.04317655444949719
2024-12-02 00:00:00+00:00,0.04464117304611457
2024-12-03 00:00:00+00:00,0.045874982050038926
2024-12-04 00:00:00+00:00,0.04371586371001709
2024-12-05 00:00:00+00:00,0.045572049570653805
2024-12-09 00:00:00+00:00,0.047742966887461526
2024-12-10 00:00:00+00:00,0.057001513316646116
2024-12-11 00:00:00+00:00,0.04774363667625576
2024-12-12 00:00:00+00:00,0.0420197676783628
2024-12-16 00:00:00+00:00,0.038481321239430565
2024-12-17 00:00:00+00:00,0.041462647407358715
2024-12-18 00:00:00+00:00,0.026318929928574982
2024-12-19 00:00:00+00:00,0.01769915965850272
2024-12-23 00:00:00+00:00,0.011023676827344191
2024-12-26 00:00:00+00:00,0.025135872541742443
2024-12-30 00:00:00+00:00,0.025983483332650017
2025-01-02 00:00:00+00:00,0.01388294471314424
2025-01-06 00:00:00+00:00,-0.007101494570233844
2025-01-07 00:00:00+00:00,-0.008323161822758482
2025-01-08 00:00:00+00:00,-0.014750184890573139
2025-01-09 00:00:00+00:00,0.009484754627723304
2025-01-13 00:00:00+00:00,-0.00860632599961319
2025-01-14 00:00:00+00:00,0.01042637649926587
2025-01-15 00:00:00+00:00,0.0014711207779950278
2025-01-16 00:00:00+00:00,0.010934872629711823
2025-01-20 00:00:00+00:00,0.03619223240742435
2025-01-21 00:00:00+00:00,0.040348266222064895
2025-01-22 00:00:00+00:00,0.029718754426826186
2025-01-23 00:00:00+00:00,0.026075031851362257
2025-01-27 00:00:00+00:00,0.048076730639126875
2025-01-28 00:00:00+00:00,0.0517672217860646
2025-01-29 00:00:00+00:00,0.05458631024496921
2025-01-30 00:00:00+00:00,0.054257568369301706
2025-02-03 00:00:00+00:00,0.06474348164106154
2025-02-04 00:00:00+00:00,0.05774196442744809
2025-02-05 00:00:00+00:00,0.05967388586247217
2025-02-06 00:00:00+00:00,0.03575092190600748
2025-02-10 00:00:00+00:00,0.037982812635034176
2025-02-11 00:00:00+00:00,0.03942251565703112
2025-02-12 00:00:00+00:00,0.08302823104626621
2025-02-13 00:00:00+00:00,0.08020704745902134
2025-02-17 00:00:00+00:00,0.08155010330159498
2025-02-18 00:00:00+00:00,0.04636685300725181
2025-02-19 00:00:00+00:00,0.04255961817210091
2025-02-20 00:00:00+00:00,0.023999438231536926
2025-02-24 00:00:00+00:00,0.04020469204432353
2025-02-25 00:00:00+00:00,0.034885888522473575
2025-02-26 00:00:00+00:00,0.08229546497006053
2025-02-27 00:00:00+00:00,0.08867488213731739
2025-03-03 00:00:00+00:00,0.10395661635568039
2025-03-04 00:00:00+00:00,0.10816962997455355
2025-03-05 00:00:00+00:00,0.08101880686651387
2025-03-06 00:00:00+00:00,0.0818103895976164
2025-03-10 00:00:00+00:00,0.09557937486168913
2025-03-11 00:00:00+00:00,0.10756264494738306
2025-03-12 00:00:00+00:00,0.09017665734874225
2025-03-13 00:00:00+00:00,0.06914209049796587
2025-03-17 00:00:00+00:00,0.06111135218715906
2025-03-18 00:00:00+00:00,0.0526149888831606
2025-03-19 00:00:00+00:00,0.05086539641433626
2025-03-20 00:00:00+00:00,0.05033090073769756
2025-03-24 00:00:00+00:00,0.051808151621862
2025-03-25 00:00:00+00:00,0.053992890589832955
2025-03-26 00:00:00+00:00,0.07465154335265828
2025-03-27 00:00:00+00:00,0.06606550605728594
2025-03-31 00:00:00+00:00,0.0658374078523349
2025-04-01 00:00:00+00:00,0.04492038067141612
2025-04-02 00:00:00+00:00,0.07751491054103911
2025-04-03 00:00:00+00:00,0.04969193500749414
2025-04-07 00:00:00+00:00,0.04496415181681559
2025-04-08 00:00:00+00:00,-0.054999278415203585
2025-04-09 00:00:00+00:00,-0.12098080154300395
2025-04-10 00:00:00+00:00,-0.13151232886129752
2025-04-14 00:00:00+00:00,-0.1349553886663117
2025-04-15 00:00:00+00:00,-0.12512815866799049
2025-04-16 00:00:00+00:00,-0.12067133479517526
2025-04-21 00:00:00+00:00,-0.11695352685171993
2025-04-22 00:00:00+00:00,-0.10474885953239041
2025-04-23 00:00:00+00:00,-0.10335368644516413
2025-04-24 00:00:00+00:00,-0.10507949780665297
2025-04-28 00:00:00+00:00,-0.10207083334812626
2025-04-29 00:00:00+00:00,-0.09943021702808351
2025-04-30 00:00:00+00:00,-0.11020852552842533
2025-05-01 00:00:00+00:00,-0.09968983922125829
2025-05-05 00:00:00+00:00,-0.10116099223931901
2025-05-06 00:00:00+00:00,-0.10051405876843272
2025-05-07 00:00:00+00:00,-0.10540686267978223
2025-05-08 00:00:00+00:00,-0.09866206408175748
2025-05-12 00:00:00+00:00,-0.10177180230972875
2025-05-13 00:00:00+00:00,-0.10500846552060415
2025-05-14 00:00:00+00:00,-0.10544519067454138
2025-05-15 00:00:00+00:00,-0.10509247388694189
2025-05-19 00:00:00+00:00,-0.10414769647953746
2025-05-20 00:00:00+00:00,-0.10765597556105493
2025-05-21 00:00:00+00:00,-0.1052072538172216
2025-05-22 00:00:00+00:00,-0.11071395081353312
2025-05-26 00:00:00+00:00,-0.10878171511422494
2025-05-27 00:00:00+00:00,-0.10574469689554088
2025-05-28 00:00:00+00:00,-0.10579294023338588
2025-05-29 00:00:00+00:00,-0.1052111967758763
2025-06-02 00:00:00+00:00,-0.10680128990917544
2025-06-03 00:00:00+00:00,-0.10733436648793672
2025-06-04 00:00:00+00:00,-0.10004203314148345
2025-06-05 00:00:00+00:00,-0.10799276035069177
2025-06-09 00:00:00+00:00,-0.11254011767106167
2025-06-10 00:00:00+00:00,-0.11334450348987442
2025-06-11 00:00:00+00:00,-0.12152359757068155
2025-06-12 00:00:00+00:00,-0.10277059818826507
2025-06-16 00:00:00+00:00,-0.10569060328503897
2025-06-17 00:00:00+00:00,-0.10670830604205035
2025-06-18 00:00:00+00:00,-0.1185027602758862
2025-06-19 00:00:00+00:00,-0.11916687947376071
2025-06-23 00:00:00+00:00,-0.11454295708130748
2025-06-24 00:00:00+00:00,-0.11313894727061605
2025-06-25 00:00:00+00:00,-0.10900108692996152
2025-06-26 00:00:00+00:00,-0.11086706107080424
2025-06-30 00:00:00+00:00,-0.11677629449595717
2025-07-01 00:00:00+00:00,-0.11574025530201948
2025-07-02 00:00:00+00:00,-0.10954522449964187
2025-07-03 00:00:00+00:00,-0.1090437905670328
2025-07-07 00:00:00+00:00,-0.10997189293712249
2025-07-08 00:00:00+00:00,-0.11115977965684434
2025-07-09 00:00:00+00:00,-0.10867119291745413
2025-07-10 00:00:00+00:00,-0.11194771245852571
2025-07-14 00:00:00+00:00,-0.10595159176077969
2025-07-15 00:00:00+00:00,-0.10763839199552172
2025-07-16 00:00:00+00:00,-0.10725470182342121
2025-07-17 00:00:00+00:00,-0.10754812364918508
2025-07-21 00:00:00+00:00,-0.10878456401122143
2025-07-22 00:00:00+00:00,-0.10852188893772008
2025-07-23 00:00:00+00:00,-0.10868226868808044
2025-07-24 00:00:00+00:00,-0.10918237256086798
2025-07-28 00:00:00+00:00,-0.10767420492950619
2025-07-29 00:00:00+00:00,-0.10729784026159299
2025-07-30 00:00:00+00:00,-0.10051030367474992
2025-07-31 00:00:00+00:00,-0.09920208321287713
2025-08-04 00:00:00+00:00,-0.09936180893911468
2025-08-05 00:00:00+00:00,-0.1324245448488133
2025-08-06 00:00:00+00:00,-0.13353997472860424
2025-08-07 00:00:00+00:00,-0.164060083615491
2025-08-11 00:00:00+00:00,-0.16782681578425138
2025-08-12 00:00:00+00:00,-0.15501422637074544
2025-08-13 00:00:00+00:00,-0.15392683809410723
2025-08-14 00:00:00+00:00,-0.15600545181317518
2025-08-18 00:00:00+00:00,-0.16264865521087912
2025-08-19 00:00:00+00:00,-0.1557536198421346
2025-08-20 00:00:00+00:00,-0.14244434194377834
2025-08-21 00:00:00+00:00,-0.14646390628081313
2025-08-25 00:00:00+00:00,-0.14335432678000457
2025-08-26 00:00:00+00:00,-0.14264728109598543
2025-08-27 00:00:00+00:00,-0.14534240636554988
2025-08-28 00:00:00+00:00,-0.14848445033470078
2025-09-01 00:00:00+00:00,-0.152128993826518
2025-09-02 00:00:00+00:00,-0.15165151911023175
2025-09-03 00:00:00+00:00,-0.15323385206001794
2025-09-04 00:00:00+00:00,-0.15077222583190028
2025-09-08 00:00:00+00:00,-0.1363506048368431
2025-09-09 00:00:00+00:00,-0.17791564326069037
2025-09-10 00:00:00+00:00,-0.1799498662956692
2025-09-11 00:00:00+00:00,-0.17856839060674928
2025-09-15 00:00:00+00:00,-0.03853757451192431
2025-09-16 00:00:00+00:00,0.1880095568892541
2025-09-17 00:00:00+00:00,0.24389668757069097
2025-09-18 00:00:00+00:00,0.2462069784719813
2025-09-22 00:00:00+00:00,0.2423574023035154
2025-09-23 00:00:00+00:00,0.24500304769925185
2025-09-24 00:00:00+00:00,0.20641413494131994
2025-09-25 00:00:00+00:00,0.10068289443909727
2025-09-29 00:00:00+00:00,0.10580944430634691
2025-09-30 00:00:00+00:00,0.1037389220722263
2025-10-01 00:00:00+00:00,0.09623800400706789
2025-10-02 00:00:00+00:00,0.100192834300006
2025-10-06 00:00:00+00:00,0.09632108623632503
2025-10-07 00:00:00+00:00,0.048479386683413055
2025-10-08 00:00:00+00:00,0.04574274453972056
2025-10-09 00:00:00+00:00,0.07875639155045076
2025-10-13 00:00:00+00:00,0.07919883293629405
2025-10-14 00:00:00+00:00,0.08144626712087515
2025-10-15 00:00:00+00:00,0.10412122436511628
2025-10-16 00:00:00+00:00,0.08482259493977642
2025-10-20 00:00:00+00:00,0.08546039688792313
2025-10-21 00:00:00+00:00,0.09449950420212468
2025-10-22 00:00:00+00:00,0.08693451221821502
2025-10-23 00:00:00+00:00,0.11966736184750414
2025-10-27 00:00:00+00:00,0.1175449462804812
2025-10-28 00:00:00+00:00,0.1372467693703638
2025-10-29 00:00:00+00:00,0.14314181196167924
2025-10-30 00:00:00+00:00,0.1463403819048275
2025-11-03 00:00:00+00:00,0.17690416316856172
2025-11-04 00:00:00+00:00,0.15677949649227102
2025-11-05 00:00:00+00:00,0.13380225509409494
2025-11-06 00:00:00+00:00,0.13332319942216397
2025-11-10 00:00:00+00:00,0.13292436377184647
2025-11-11 00:00:00+00:00,0.16646729927255335
2025-11-12 00:00:00+00:00,0.16608990453035463
2025-11-13 00:00:00+00:00,0.16493947727566663
2025-11-17 00:00:00+00:00,0.1835423942110688
2025-11-18 00:00:00+00:00,0.1695701799674125
2025-11-19 00:00:00+00:00,0.1938272945691468
2025-11-20 00:00:00+00:00,0.1363325226015904
2025-11-24 00:00:00+00:00,0.15201860147415264
2025-11-25 00:00:00+00:00,0.14752299434099753
2025-11-26 00:00:00+00:00,0.11108302925201043
2025-11-27 00:00:00+00:00,0.11444058434561866
2025-12-01 00:00:00+00:00,0.09610518080798358
2025-12-02 00:00:00+00:00,0.1066970045635589
2025-12-03 00:00:00+00:00,0.1063418949743827
2025-12-04 00:00:00+00:00,0.1089121772484136
2025-12-08 00:00:00+00:00,0.09375184862184174
2025-12-09 00:00:00+00:00,0.10905395812675421
2025-12-10 00:00:00+00:00,0.10778077636220446
2025-12-11 00:00:00+00:00,0.09637591664788137
2025-12-15 00:00:00+00:00,0.09814217248551925
2025-12-16 00:00:00+00:00,0.10129430546078619
2025-12-17 00:00:00+00:00,0.09858399304255795
2025-12-18 00:00:00+00:00,0.09803570581008982
2025-12-22 00:00:00+00:00,0.09404732358827418
2025-12-23 00:00:00+00:00,0.0920092789162513
2025-12-29 00:00:00+00:00,0.0925399534304087
2025-12-30 00:00:00+00:00,0.06663386116673095
2026-01-05 00:00:00+00:00,0.07948349683663265
2026-01-06 00:00:00+00:00,0.07947266785276899
2026-01-07 00:00:00+00:00,0.07518883966674432
2026-01-08 00:00:00+00:00,0.07459751924978715
2026-01-12 00:00:00+00:00,0.075506226569882
2026-01-13 00:00:00+00:00,0.037950067342895334
2026-01-14 00:00:00+00:00,0.04771593189938759
2026-01-15 00:00:00+00:00,0.05211670862706351
2026-01-19 00:00:00+00:00,0.05848306250414354
2026-01-20 00:00:00+00:00,0.007120797380753582
2026-01-21 00:00:00+00:00,0.012640207887308571
2026-01-22 00:00:00+00:00,0.009818894550199872
2026-01-26 00:00:00+00:00,0.015845423637502264
2026-01-27 00:00:00+00:00,0.007813190363893932
2026-01-28 00:00:00+00:00,0.004272490744787473
2026-01-29 00:00:00+00:00,0.013328639826857754
2026-02-02 00:00:00+00:00,0.0007945978185244416
2026-02-03 00:00:00+00:00,0.01776578714148843
2026-02-04 00:00:00+00:00,0.06959952168670294
2026-02-05 00:00:00+00:00,-0.12999843649872017
2026-02-09 00:00:00+00:00,-0.13046952861244324
2026-02-10 00:00:00+00:00,-0.12544812389377585
2026-02-11 00:00:00+00:00,-0.10363868235344761
2026-02-12 00:00:00+00:00,-0.10697728430198519
2026-02-16 00:00:00+00:00,-0.11151477131400608
2026-02-17 00:00:00+00:00,-0.11544563309948601
2026-02-18 00:00:00+00:00,-0.11758899097405928
2026-02-19 00:00:00+00:00,-0.11068347941825804
2026-02-23 00:00:00+00:00,-0.1371721487574006
2026-02-24 00:00:00+00:00,-0.1373946785459242
2026-02-25 00:00:00+00:00,-0.16391297807645616
2026-02-26 00:00:00+00:00,-0.16538412679727238
2026-03-02 00:00:00+00:00,-0.18595057807533272
2026-03-03 00:00:00+00:00,-0.18736464052735677
2026-03-04 00:00:00+00:00,-0.20760774053148023
2026-03-05 00:00:00+00:00,-0.19474772543948912
2026-03-09 00:00:00+00:00,-0.18819581772482424
2026-03-10 00:00:00+00:00,-0.1833912963035147
2026-03-11 00:00:00+00:00,-0.1898862524820491
2026-03-12 00:00:00+00:00,-0.19340010938762164
2026-03-16 00:00:00+00:00,-0.19223725279672266
2026-03-17 00:00:00+00:00,-0.18436017934472643
2026-03-18 00:00:00+00:00,-0.18514288948257107
2026-03-19 00:00:00+00:00,-0.17078433134118415
2026-03-23 00:00:00+00:00,-0.15743983955723748
2026-03-24 00:00:00+00:00,-0.18703258652230256
2026-03-25 00:00:00+00:00,-0.19432364618516593
2026-03-26 00:00:00+00:00,-0.15492514397976703
2026-03-30 00:00:00+00:00,-0.1283645832783064
2026-03-31 00:00:00+00:00,-0.11065990805048617
2026-04-01 00:00:00+00:00,-0.11082497036730177
2026-04-02 00:00:00+00:00,-0.11270060209026876
2026-04-06 00:00:00+00:00,-0.11207601983008035
2026-04-07 00:00:00+00:00,-0.06953736530590761
2026-04-08 00:00:00+00:00,-0.07161848034752755
2026-04-09 00:00:00+00:00,-0.07091535945807292
2026-04-13 00:00:00+00:00,-0.046139588303799446
2026-04-14 00:00:00+00:00,-0.04753116728648428
2026-04-15 00:00:00+00:00,-0.06133473509591175
2026-04-16 00:00:00+00:00,-0.05114658355128901
2026-04-20 00:00:00+00:00,-0.04624216282813102
2026-04-21 00:00:00+00:00,-0.044454193335701726
2026-04-22 00:00:00+00:00,-0.05021241675469781
2026-04-23 00:00:00+00:00,-0.04907423905341805
2026-04-27 00:00:00+00:00,-0.055641575653936716
2026-04-28 00:00:00+00:00,-0.05324732895933525
2026-04-29 00:00:00+00:00,-0.06633826858413042
2026-04-30 00:00:00+00:00,-0.07076487114109399
2026-05-04 00:00:00+00:00,-0.07963593134895837
2026-05-05 00:00:00+00:00,-0.04772973714803708
2026-05-06 00:00:00+00:00,-0.0550877726549255
2026-05-07 00:00:00+00:00,-0.05847956130658792
2026-05-11 00:00:00+00:00,-0.057228473051971596
2026-05-12 00:00:00+00:00,-0.06341240809104208
2026-05-13 00:00:00+00:00,-0.06394509644258985
2026-05-14 00:00:00+00:00,-0.08618959353311768
2026-05-18 00:00:00+00:00,-0.08470463049571476
2026-05-19 00:00:00+00:00,-0.08378718185340556
2026-05-20 00:00:00+00:00,-0.08143967468513022
2026-05-21 00:00:00+00:00,-0.08862582786965345
